"st_fips","state","estimate","moe","year","sex","age"
48,"Texas",183481,6099,2022,"M","80-84"
48,"Texas",140966,4652,2022,"M","85+"
48,"Texas",918642,5329,2022,"F","00-04"
48,"Texas",1009224,17682,2022,"F","05-09"
48,"Texas",1067195,17367,2022,"F","10-14"
48,"Texas",642255,5689,2022,"F","15-17"
48,"Texas",406095,6166,2022,"F","18-19"
48,"Texas",200068,9063,2022,"F","20"
48,"Texas",203110,9062,2022,"F","21"
48,"Texas",640004,11430,2022,"F","22-24"
48,"Texas",1039623,7064,2022,"F","25-29"
48,"Texas",1079650,5724,2022,"F","30-34"
48,"Texas",1046639,18244,2022,"F","35-39"
48,"Texas",1030665,17212,2022,"F","40-44"
48,"Texas",923792,5791,2022,"F","45-49"
48,"Texas",904225,4228,2022,"F","50-54"
48,"Texas",820104,12233,2022,"F","55-59"
48,"Texas",357200,9496,2022,"F","60-61"
48,"Texas",499973,10704,2022,"F","62-64"
48,"Texas",304012,9398,2022,"F","65-66"
48,"Texas",415786,9136,2022,"F","67-69"
48,"Texas",582454,8546,2022,"F","70-74"
48,"Texas",413760,7780,2022,"F","75-79"
48,"Texas",260916,7596,2022,"F","80-84"
48,"Texas",243039,7857,2022,"F","85+"
48,"Texas",30029572,NA,2022,NA,"total"
48,"Texas",977677,5956,2023,"M","00-04"
48,"Texas",1049536,17905,2023,"M","05-09"
48,"Texas",1133522,17962,2023,"M","10-14"
48,"Texas",694239,6068,2023,"M","15-17"
48,"Texas",433250,5643,2023,"M","18-19"
48,"Texas",211593,8780,2023,"M","20"
48,"Texas",201467,9289,2023,"M","21"
48,"Texas",664502,11590,2023,"M","22-24"
48,"Texas",1084482,5589,2023,"M","25-29"
48,"Texas",1132634,5608,2023,"M","30-34"
48,"Texas",1123925,15136,2023,"M","35-39"
48,"Texas",1086956,16592,2023,"M","40-44"
48,"Texas",947439,6288,2023,"M","45-49"
48,"Texas",928698,6788,2023,"M","50-54"
48,"Texas",817346,10932,2023,"M","55-59"
48,"Texas",346442,9616,2023,"M","60-61"
48,"Texas",482304,10674,2023,"M","62-64"
48,"Texas",281728,6527,2023,"M","65-66"
48,"Texas",378319,7659,2023,"M","67-69"
48,"Texas",535027,9240,2023,"M","70-74"
48,"Texas",362195,6583,2023,"M","75-79"
48,"Texas",201972,5971,2023,"M","80-84"
48,"Texas",137891,5373,2023,"M","85+"
48,"Texas",935914,5679,2023,"F","00-04"
48,"Texas",1016672,15989,2023,"F","05-09"
48,"Texas",1072237,15144,2023,"F","10-14"
48,"Texas",660460,6087,2023,"F","15-17"
48,"Texas",410439,6150,2023,"F","18-19"
48,"Texas",200872,9297,2023,"F","20"
48,"Texas",193900,8346,2023,"F","21"
48,"Texas",617574,10716,2023,"F","22-24"
48,"Texas",1056712,5828,2023,"F","25-29"
48,"Texas",1106624,4792,2023,"F","30-34"
48,"Texas",1080117,16010,2023,"F","35-39"
48,"Texas",1060285,15452,2023,"F","40-44"
48,"Texas",949793,5733,2023,"F","45-49"
48,"Texas",931176,5213,2023,"F","50-54"
48,"Texas",833678,11697,2023,"F","55-59"
48,"Texas",342571,9527,2023,"F","60-61"
48,"Texas",523275,10621,2023,"F","62-64"
48,"Texas",314917,8712,2023,"F","65-66"
48,"Texas",427840,10254,2023,"F","67-69"
48,"Texas",610215,8890,2023,"F","70-74"
48,"Texas",430568,7550,2023,"F","75-79"
48,"Texas",264568,8043,2023,"F","80-84"
48,"Texas",249750,6611,2023,"F","85+"
48,"Texas",30503301,NA,2023,NA,"total"
49,"Utah",137087,1314,2010,"M","00-04"
49,"Utah",128593,3466,2010,"M","05-09"
49,"Utah",117463,3686,2010,"M","10-14"
49,"Utah",68694,1243,2010,"M","15-17"
49,"Utah",44729,1640,2010,"M","18-19"
49,"Utah",18127,2658,2010,"M","20"
49,"Utah",22642,2230,2010,"M","21"
49,"Utah",73441,3151,2010,"M","22-24"
49,"Utah",119361,1311,2010,"M","25-29"
49,"Utah",110459,1178,2010,"M","30-34"
49,"Utah",93888,3535,2010,"M","35-39"
49,"Utah",75372,3471,2010,"M","40-44"
49,"Utah",79116,1282,2010,"M","45-49"
49,"Utah",76472,1199,2010,"M","50-54"
49,"Utah",65375,2876,2010,"M","55-59"
49,"Utah",23547,2168,2010,"M","60-61"
49,"Utah",29875,2147,2010,"M","62-64"
49,"Utah",16466,1588,2010,"M","65-66"
49,"Utah",20218,1417,2010,"M","67-69"
49,"Utah",30007,1671,2010,"M","70-74"
49,"Utah",20251,1472,2010,"M","75-79"
49,"Utah",15327,1459,2010,"M","80-84"
49,"Utah",11339,1316,2010,"M","85+"
49,"Utah",126516,1219,2010,"F","00-04"
49,"Utah",120909,3447,2010,"F","05-09"
49,"Utah",112185,3488,2010,"F","10-14"
49,"Utah",62229,1077,2010,"F","15-17"
49,"Utah",47300,1343,2010,"F","18-19"
49,"Utah",27772,3143,2010,"F","20"
49,"Utah",22686,2046,2010,"F","21"
49,"Utah",61272,3085,2010,"F","22-24"
49,"Utah",112795,1363,2010,"F","25-29"
49,"Utah",106561,1153,2010,"F","30-34"
49,"Utah",90067,2855,2010,"F","35-39"
49,"Utah",73122,2718,2010,"F","40-44"
49,"Utah",78255,1066,2010,"F","45-49"
49,"Utah",76905,806,2010,"F","50-54"
49,"Utah",67609,2612,2010,"F","55-59"
49,"Utah",22355,1802,2010,"F","60-61"
49,"Utah",32890,2099,2010,"F","62-64"
49,"Utah",17692,1858,2010,"F","65-66"
49,"Utah",23368,1756,2010,"F","67-69"
49,"Utah",31846,2109,2010,"F","70-74"
49,"Utah",24333,1813,2010,"F","75-79"
49,"Utah",20573,1680,2010,"F","80-84"
49,"Utah",19380,1589,2010,"F","85+"
49,"Utah",2776469,NA,2010,NA,"total"
49,"Utah",134628,1448,2011,"M","00-04"
49,"Utah",134194,4511,2011,"M","05-09"
49,"Utah",117429,4606,2011,"M","10-14"
49,"Utah",67061,1282,2011,"M","15-17"
49,"Utah",44864,1337,2011,"M","18-19"
49,"Utah",18813,2079,2011,"M","20"
49,"Utah",25145,2968,2011,"M","21"
49,"Utah",76547,3625,2011,"M","22-24"
49,"Utah",111304,1688,2011,"M","25-29"
49,"Utah",112743,1407,2011,"M","30-34"
49,"Utah",94373,3610,2011,"M","35-39"
49,"Utah",83496,3415,2011,"M","40-44"
49,"Utah",75083,1226,2011,"M","45-49"
49,"Utah",77235,1149,2011,"M","50-54"
49,"Utah",70998,2851,2011,"M","55-59"
49,"Utah",22257,1944,2011,"M","60-61"
49,"Utah",33491,2469,2011,"M","62-64"
49,"Utah",14464,1459,2011,"M","65-66"
49,"Utah",24217,1840,2011,"M","67-69"
49,"Utah",29476,2163,2011,"M","70-74"
49,"Utah",22597,1707,2011,"M","75-79"
49,"Utah",14263,1644,2011,"M","80-84"
49,"Utah",12961,1619,2011,"M","85+"
49,"Utah",127670,1839,2011,"F","00-04"
49,"Utah",117469,4125,2011,"F","05-09"
49,"Utah",120621,3923,2011,"F","10-14"
49,"Utah",62007,1436,2011,"F","15-17"
49,"Utah",47892,1554,2011,"F","18-19"
49,"Utah",23408,2472,2011,"F","20"
49,"Utah",24040,2635,2011,"F","21"
49,"Utah",66766,3156,2011,"F","22-24"
49,"Utah",109216,1402,2011,"F","25-29"
49,"Utah",108615,1523,2011,"F","30-34"
49,"Utah",89600,4038,2011,"F","35-39"
49,"Utah",79898,3393,2011,"F","40-44"
49,"Utah",74556,1404,2011,"F","45-49"
49,"Utah",78330,1229,2011,"F","50-54"
49,"Utah",68651,2793,2011,"F","55-59"
49,"Utah",25282,2062,2011,"F","60-61"
49,"Utah",35216,2333,2011,"F","62-64"
49,"Utah",18659,1654,2011,"F","65-66"
49,"Utah",24352,1893,2011,"F","67-69"
49,"Utah",32132,2003,2011,"F","70-74"
49,"Utah",25414,1649,2011,"F","75-79"
49,"Utah",19682,1669,2011,"F","80-84"
49,"Utah",20107,1789,2011,"F","85+"
49,"Utah",2817222,NA,2011,NA,"total"
49,"Utah",132481,1169,2012,"M","00-04"
49,"Utah",128285,3652,2012,"M","05-09"
49,"Utah",126174,3944,2012,"M","10-14"
49,"Utah",68160,1046,2012,"M","15-17"
49,"Utah",44467,1528,2012,"M","18-19"
49,"Utah",20720,2341,2012,"M","20"
49,"Utah",23336,2649,2012,"M","21"
49,"Utah",75973,2924,2012,"M","22-24"
49,"Utah",110949,1689,2012,"M","25-29"
49,"Utah",115308,1361,2012,"M","30-34"
49,"Utah",97458,3440,2012,"M","35-39"
49,"Utah",85213,3429,2012,"M","40-44"
49,"Utah",76851,1339,2012,"M","45-49"
49,"Utah",77175,992,2012,"M","50-54"
49,"Utah",72925,2310,2012,"M","55-59"
49,"Utah",22271,1691,2012,"M","60-61"
49,"Utah",32998,1958,2012,"M","62-64"
49,"Utah",17109,1323,2012,"M","65-66"
49,"Utah",25440,1837,2012,"M","67-69"
49,"Utah",30950,1777,2012,"M","70-74"
49,"Utah",22280,1520,2012,"M","75-79"
49,"Utah",16099,1344,2012,"M","80-84"
49,"Utah",12406,1244,2012,"M","85+"
49,"Utah",125448,1129,2012,"F","00-04"
49,"Utah",124265,3373,2012,"F","05-09"
49,"Utah",117765,3444,2012,"F","10-14"
49,"Utah",64610,1155,2012,"F","15-17"
49,"Utah",45112,1516,2012,"F","18-19"
49,"Utah",25344,2238,2012,"F","20"
49,"Utah",24603,2282,2012,"F","21"
49,"Utah",67209,2766,2012,"F","22-24"
49,"Utah",108412,1539,2012,"F","25-29"
49,"Utah",110445,896,2012,"F","30-34"
49,"Utah",95413,3379,2012,"F","35-39"
49,"Utah",78690,3433,2012,"F","40-44"
49,"Utah",76282,1302,2012,"F","45-49"
49,"Utah",77044,814,2012,"F","50-54"
49,"Utah",73886,2886,2012,"F","55-59"
49,"Utah",25299,2380,2012,"F","60-61"
49,"Utah",32834,2358,2012,"F","62-64"
49,"Utah",20512,1543,2012,"F","65-66"
49,"Utah",26227,1915,2012,"F","67-69"
49,"Utah",34230,1749,2012,"F","70-74"
49,"Utah",25942,1809,2012,"F","75-79"
49,"Utah",21579,1665,2012,"F","80-84"
49,"Utah",19108,1518,2012,"F","85+"
49,"Utah",2855287,NA,2012,NA,"total"
49,"Utah",129994,1467,2013,"M","00-04"
49,"Utah",130751,4154,2013,"M","05-09"
49,"Utah",130480,4301,2013,"M","10-14"
49,"Utah",70426,1068,2013,"M","15-17"
49,"Utah",44365,1535,2013,"M","18-19"
49,"Utah",18014,2739,2013,"M","20"
49,"Utah",25794,2485,2013,"M","21"
49,"Utah",80190,3333,2013,"M","22-24"
49,"Utah",107274,1330,2013,"M","25-29"
49,"Utah",116685,1591,2013,"M","30-34"
49,"Utah",104348,3580,2013,"M","35-39"
49,"Utah",85452,3490,2013,"M","40-44"
49,"Utah",76025,1356,2013,"M","45-49"
49,"Utah",77376,1268,2013,"M","50-54"
49,"Utah",72009,2617,2013,"M","55-59"
49,"Utah",27118,2198,2013,"M","60-61"
49,"Utah",32566,2163,2013,"M","62-64"
49,"Utah",21665,1882,2013,"M","65-66"
49,"Utah",24921,1584,2013,"M","67-69"
49,"Utah",31619,1959,2013,"M","70-74"
49,"Utah",22747,1368,2013,"M","75-79"
49,"Utah",15534,1197,2013,"M","80-84"
49,"Utah",13405,1331,2013,"M","85+"
49,"Utah",123415,1336,2013,"F","00-04"
49,"Utah",125126,4132,2013,"F","05-09"
49,"Utah",119570,4112,2013,"F","10-14"
49,"Utah",67069,1397,2013,"F","15-17"
49,"Utah",44317,1537,2013,"F","18-19"
49,"Utah",24926,2442,2013,"F","20"
49,"Utah",24521,2155,2013,"F","21"
49,"Utah",71465,3017,2013,"F","22-24"
49,"Utah",103860,1110,2013,"F","25-29"
49,"Utah",111888,1478,2013,"F","30-34"
49,"Utah",100388,3812,2013,"F","35-39"
49,"Utah",83179,3546,2013,"F","40-44"
49,"Utah",72225,1098,2013,"F","45-49"
49,"Utah",79175,1121,2013,"F","50-54"
49,"Utah",73797,3177,2013,"F","55-59"
49,"Utah",26438,2473,2013,"F","60-61"
49,"Utah",37966,2722,2013,"F","62-64"
49,"Utah",23894,2111,2013,"F","65-66"
49,"Utah",25846,1804,2013,"F","67-69"
49,"Utah",35291,2291,2013,"F","70-74"
49,"Utah",27089,1865,2013,"F","75-79"
49,"Utah",19944,1788,2013,"F","80-84"
49,"Utah",20725,1787,2013,"F","85+"
49,"Utah",2900872,NA,2013,NA,"total"
49,"Utah",129197,1584,2014,"M","00-04"
49,"Utah",130228,3749,2014,"M","05-09"
49,"Utah",134190,3696,2014,"M","10-14"
49,"Utah",72825,1166,2014,"M","15-17"
49,"Utah",43610,1324,2014,"M","18-19"
49,"Utah",20526,2039,2014,"M","20"
49,"Utah",23350,2127,2014,"M","21"
49,"Utah",79195,3085,2014,"M","22-24"
49,"Utah",106474,1223,2014,"M","25-29"
49,"Utah",114958,1236,2014,"M","30-34"
49,"Utah",106657,3558,2014,"M","35-39"
49,"Utah",91524,3478,2014,"M","40-44"
49,"Utah",77222,1112,2014,"M","45-49"
49,"Utah",77147,982,2014,"M","50-54"
49,"Utah",71436,2256,2014,"M","55-59"
49,"Utah",26116,1889,2014,"M","60-61"
49,"Utah",39353,2264,2014,"M","62-64"
49,"Utah",22520,1848,2014,"M","65-66"
49,"Utah",24792,1617,2014,"M","67-69"
49,"Utah",34951,1958,2014,"M","70-74"
49,"Utah",22402,1361,2014,"M","75-79"
49,"Utah",16494,1425,2014,"M","80-84"
49,"Utah",14360,1551,2014,"M","85+"
49,"Utah",120612,980,2014,"F","00-04"
49,"Utah",129795,4214,2014,"F","05-09"
49,"Utah",120627,4078,2014,"F","10-14"
49,"Utah",68075,1414,2014,"F","15-17"
49,"Utah",42335,1570,2014,"F","18-19"
49,"Utah",21460,2817,2014,"F","20"
49,"Utah",26121,2817,2014,"F","21"
49,"Utah",76022,3581,2014,"F","22-24"
49,"Utah",104279,1043,2014,"F","25-29"
49,"Utah",110652,1233,2014,"F","30-34"
49,"Utah",102749,3569,2014,"F","35-39"
49,"Utah",86526,3411,2014,"F","40-44"
49,"Utah",75413,1213,2014,"F","45-49"
49,"Utah",78121,1027,2014,"F","50-54"
49,"Utah",75063,2566,2014,"F","55-59"
49,"Utah",27511,2260,2014,"F","60-61"
49,"Utah",38554,2137,2014,"F","62-64"
49,"Utah",24278,2098,2014,"F","65-66"
49,"Utah",27528,1938,2014,"F","67-69"
49,"Utah",38449,2304,2014,"F","70-74"
49,"Utah",32255,2069,2014,"F","75-79"
49,"Utah",18541,1486,2014,"F","80-84"
49,"Utah",18409,1683,2014,"F","85+"
49,"Utah",2942902,NA,2014,NA,"total"
49,"Utah",127854,1128,2015,"M","00-04"
49,"Utah",134505,3752,2015,"M","05-09"
49,"Utah",132136,3721,2015,"M","10-14"
49,"Utah",74421,1442,2015,"M","15-17"
49,"Utah",44600,1755,2015,"M","18-19"
49,"Utah",21618,2543,2015,"M","20"
49,"Utah",25600,2494,2015,"M","21"
49,"Utah",81140,3547,2015,"M","22-24"
49,"Utah",108949,1532,2015,"M","25-29"
49,"Utah",114495,1751,2015,"M","30-34"
49,"Utah",112613,3506,2015,"M","35-39"
49,"Utah",92397,3199,2015,"M","40-44"
49,"Utah",79140,1397,2015,"M","45-49"
49,"Utah",76041,1093,2015,"M","50-54"
49,"Utah",68809,2987,2015,"M","55-59"
49,"Utah",30530,2431,2015,"M","60-61"
49,"Utah",38936,2219,2015,"M","62-64"
49,"Utah",23425,1521,2015,"M","65-66"
49,"Utah",27806,1933,2015,"M","67-69"
49,"Utah",35572,1863,2015,"M","70-74"
49,"Utah",24546,1534,2015,"M","75-79"
49,"Utah",17683,1523,2015,"M","80-84"
49,"Utah",13567,1460,2015,"M","85+"
49,"Utah",122115,1507,2015,"F","00-04"
49,"Utah",126837,3768,2015,"F","05-09"
49,"Utah",124099,3757,2015,"F","10-14"
49,"Utah",70366,1346,2015,"F","15-17"
49,"Utah",45815,1610,2015,"F","18-19"
49,"Utah",22189,1989,2015,"F","20"
49,"Utah",26882,2509,2015,"F","21"
49,"Utah",73793,3120,2015,"F","22-24"
49,"Utah",106746,1375,2015,"F","25-29"
49,"Utah",110316,1531,2015,"F","30-34"
49,"Utah",108116,3641,2015,"F","35-39"
49,"Utah",89130,3695,2015,"F","40-44"
49,"Utah",76242,1373,2015,"F","45-49"
49,"Utah",76316,815,2015,"F","50-54"
49,"Utah",75735,2518,2015,"F","55-59"
49,"Utah",29599,2478,2015,"F","60-61"
49,"Utah",39997,2356,2015,"F","62-64"
49,"Utah",23304,1853,2015,"F","65-66"
49,"Utah",31414,1880,2015,"F","67-69"
49,"Utah",39212,1768,2015,"F","70-74"
49,"Utah",28566,1860,2015,"F","75-79"
49,"Utah",21877,1563,2015,"F","80-84"
49,"Utah",20870,1734,2015,"F","85+"
49,"Utah",2995919,NA,2015,NA,"total"
49,"Utah",131212,1632,2016,"M","00-04"
49,"Utah",138340,4801,2016,"M","05-09"
49,"Utah",129523,4874,2016,"M","10-14"
49,"Utah",75251,1090,2016,"M","15-17"
49,"Utah",45875,2263,2016,"M","18-19"
49,"Utah",22152,2546,2016,"M","20"
49,"Utah",26946,2757,2016,"M","21"
49,"Utah",81940,3462,2016,"M","22-24"
49,"Utah",115387,1677,2016,"M","25-29"
49,"Utah",111932,1909,2016,"M","30-34"
49,"Utah",116647,4129,2016,"M","35-39"
49,"Utah",92695,4226,2016,"M","40-44"
49,"Utah",83695,1468,2016,"M","45-49"
49,"Utah",74582,1323,2016,"M","50-54"
49,"Utah",76960,2773,2016,"M","55-59"
49,"Utah",29115,2050,2016,"M","60-61"
49,"Utah",38314,2342,2016,"M","62-64"
49,"Utah",22602,1843,2016,"M","65-66"
49,"Utah",31418,2000,2016,"M","67-69"
49,"Utah",36978,2116,2016,"M","70-74"
49,"Utah",25393,1538,2016,"M","75-79"
49,"Utah",15401,1468,2016,"M","80-84"
49,"Utah",15787,1333,2016,"M","85+"
49,"Utah",122210,1561,2016,"F","00-04"
49,"Utah",130315,4007,2016,"F","05-09"
49,"Utah",122857,4236,2016,"F","10-14"
49,"Utah",72139,1348,2016,"F","15-17"
49,"Utah",46467,1809,2016,"F","18-19"
49,"Utah",23540,2370,2016,"F","20"
49,"Utah",27791,2399,2016,"F","21"
49,"Utah",71415,2988,2016,"F","22-24"
49,"Utah",109592,1383,2016,"F","25-29"
49,"Utah",111123,1477,2016,"F","30-34"
49,"Utah",110205,3905,2016,"F","35-39"
49,"Utah",90479,3982,2016,"F","40-44"
49,"Utah",79156,1240,2016,"F","45-49"
49,"Utah",75419,1394,2016,"F","50-54"
49,"Utah",76448,2727,2016,"F","55-59"
49,"Utah",30215,2303,2016,"F","60-61"
49,"Utah",41790,2285,2016,"F","62-64"
49,"Utah",24173,2049,2016,"F","65-66"
49,"Utah",34744,2063,2016,"F","67-69"
49,"Utah",40376,1992,2016,"F","70-74"
49,"Utah",29429,2060,2016,"F","75-79"
49,"Utah",23168,1821,2016,"F","80-84"
49,"Utah",20021,1732,2016,"F","85+"
49,"Utah",3051217,NA,2016,NA,"total"
49,"Utah",129268,1376,2017,"M","00-04"
49,"Utah",129803,4067,2017,"M","05-09"
49,"Utah",139766,3909,2017,"M","10-14"
49,"Utah",78130,1455,2017,"M","15-17"
49,"Utah",47413,1652,2017,"M","18-19"
49,"Utah",23851,2652,2017,"M","20"
49,"Utah",27421,2381,2017,"M","21"
49,"Utah",81136,3513,2017,"M","22-24"
49,"Utah",120172,1765,2017,"M","25-29"
49,"Utah",109220,1588,2017,"M","30-34"
49,"Utah",116111,4033,2017,"M","35-39"
49,"Utah",98386,4150,2017,"M","40-44"
49,"Utah",86596,1640,2017,"M","45-49"
49,"Utah",74228,1397,2017,"M","50-54"
49,"Utah",75804,3370,2017,"M","55-59"
49,"Utah",30188,2543,2017,"M","60-61"
49,"Utah",40689,2591,2017,"M","62-64"
49,"Utah",23873,2027,2017,"M","65-66"
49,"Utah",32091,2137,2017,"M","67-69"
49,"Utah",39758,2144,2017,"M","70-74"
49,"Utah",28028,1927,2017,"M","75-79"
49,"Utah",15851,1432,2017,"M","80-84"
49,"Utah",15650,1646,2017,"M","85+"
49,"Utah",123821,1315,2017,"F","00-04"
49,"Utah",128976,4732,2017,"F","05-09"
49,"Utah",122266,4662,2017,"F","10-14"
49,"Utah",73064,1394,2017,"F","15-17"
49,"Utah",45750,1795,2017,"F","18-19"
49,"Utah",23267,2506,2017,"F","20"
49,"Utah",25838,2544,2017,"F","21"
49,"Utah",75028,2995,2017,"F","22-24"
49,"Utah",115968,1681,2017,"F","25-29"
49,"Utah",108078,1105,2017,"F","30-34"
49,"Utah",113632,3854,2017,"F","35-39"
49,"Utah",96050,3496,2017,"F","40-44"
49,"Utah",82089,1134,2017,"F","45-49"
49,"Utah",74084,955,2017,"F","50-54"
49,"Utah",74798,2395,2017,"F","55-59"
49,"Utah",32005,2511,2017,"F","60-61"
49,"Utah",43742,2713,2017,"F","62-64"
49,"Utah",25905,1849,2017,"F","65-66"
49,"Utah",34204,2317,2017,"F","67-69"
49,"Utah",46036,2804,2017,"F","70-74"
49,"Utah",29619,1734,2017,"F","75-79"
49,"Utah",22702,1722,2017,"F","80-84"
49,"Utah",21478,1717,2017,"F","85+"
49,"Utah",3101833,NA,2017,NA,"total"
49,"Utah",128310,1135,2018,"M","00-04"
49,"Utah",134230,3743,2018,"M","05-09"
49,"Utah",137167,4156,2018,"M","10-14"
49,"Utah",78846,1302,2018,"M","15-17"
49,"Utah",47924,1456,2018,"M","18-19"
49,"Utah",24574,2587,2018,"M","20"
49,"Utah",28761,2761,2018,"M","21"
49,"Utah",81848,2812,2018,"M","22-24"
49,"Utah",125707,1582,2018,"M","25-29"
49,"Utah",110378,1622,2018,"M","30-34"
49,"Utah",116715,3833,2018,"M","35-39"
49,"Utah",106857,3692,2018,"M","40-44"
49,"Utah",86769,1619,2018,"M","45-49"
49,"Utah",73439,1175,2018,"M","50-54"
49,"Utah",76145,3058,2018,"M","55-59"
49,"Utah",28527,2080,2018,"M","60-61"
49,"Utah",42192,2599,2018,"M","62-64"
49,"Utah",24653,1833,2018,"M","65-66"
49,"Utah",34693,2013,2018,"M","67-69"
49,"Utah",42517,2270,2018,"M","70-74"
49,"Utah",28398,1784,2018,"M","75-79"
49,"Utah",19922,1690,2018,"M","80-84"
49,"Utah",13885,1411,2018,"M","85+"
49,"Utah",121884,1374,2018,"F","00-04"
49,"Utah",122880,4037,2018,"F","05-09"
49,"Utah",133785,3991,2018,"F","10-14"
49,"Utah",74729,1329,2018,"F","15-17"
49,"Utah",48674,1751,2018,"F","18-19"
49,"Utah",20957,2184,2018,"F","20"
49,"Utah",27598,2681,2018,"F","21"
49,"Utah",77036,3543,2018,"F","22-24"
49,"Utah",120142,1648,2018,"F","25-29"
49,"Utah",107117,1320,2018,"F","30-34"
49,"Utah",110497,3675,2018,"F","35-39"
49,"Utah",103884,3927,2018,"F","40-44"
49,"Utah",86403,1282,2018,"F","45-49"
49,"Utah",72420,1084,2018,"F","50-54"
49,"Utah",76280,2823,2018,"F","55-59"
49,"Utah",31192,2258,2018,"F","60-61"
49,"Utah",45941,2703,2018,"F","62-64"
49,"Utah",26596,1859,2018,"F","65-66"
49,"Utah",34744,2181,2018,"F","67-69"
49,"Utah",49003,2284,2018,"F","70-74"
49,"Utah",30756,2130,2018,"F","75-79"
49,"Utah",24752,2093,2018,"F","80-84"
49,"Utah",21378,2132,2018,"F","85+"
49,"Utah",3161105,NA,2018,NA,"total"
49,"Utah",126468,1836,2019,"M","00-04"
49,"Utah",128358,3981,2019,"M","05-09"
49,"Utah",140959,3961,2019,"M","10-14"
49,"Utah",80557,1574,2019,"M","15-17"
49,"Utah",48002,1675,2019,"M","18-19"
49,"Utah",28386,3061,2019,"M","20"
49,"Utah",29290,2765,2019,"M","21"
49,"Utah",79608,4610,2019,"M","22-24"
49,"Utah",127932,1606,2019,"M","25-29"
49,"Utah",110674,1884,2019,"M","30-34"
49,"Utah",119611,4041,2019,"M","35-39"
49,"Utah",106738,4196,2019,"M","40-44"
49,"Utah",90360,1595,2019,"M","45-49"
49,"Utah",75935,1332,2019,"M","50-54"
49,"Utah",72194,3071,2019,"M","55-59"
49,"Utah",31471,2686,2019,"M","60-61"
49,"Utah",43322,2557,2019,"M","62-64"
49,"Utah",27778,2739,2019,"M","65-66"
49,"Utah",31546,2051,2019,"M","67-69"
49,"Utah",46574,2478,2019,"M","70-74"
49,"Utah",29279,1939,2019,"M","75-79"
49,"Utah",20368,2003,2019,"M","80-84"
49,"Utah",15261,1636,2019,"M","85+"
49,"Utah",119415,1604,2019,"F","00-04"
49,"Utah",129709,3956,2019,"F","05-09"
49,"Utah",126625,4085,2019,"F","10-14"
49,"Utah",78217,1712,2019,"F","15-17"
49,"Utah",48677,1815,2019,"F","18-19"
49,"Utah",22891,2589,2019,"F","20"
49,"Utah",25570,2640,2019,"F","21"
49,"Utah",81634,3883,2019,"F","22-24"
49,"Utah",122845,1976,2019,"F","25-29"
49,"Utah",110702,1853,2019,"F","30-34"
49,"Utah",112361,3748,2019,"F","35-39"
49,"Utah",104982,3590,2019,"F","40-44"
49,"Utah",86655,1613,2019,"F","45-49"
49,"Utah",76419,1924,2019,"F","50-54"
49,"Utah",75662,3832,2019,"F","55-59"
49,"Utah",31786,2701,2019,"F","60-61"
49,"Utah",46745,3206,2019,"F","62-64"
49,"Utah",26927,2231,2019,"F","65-66"
49,"Utah",36114,2632,2019,"F","67-69"
49,"Utah",50274,2280,2019,"F","70-74"
49,"Utah",35793,1836,2019,"F","75-79"
49,"Utah",23972,2064,2019,"F","80-84"
49,"Utah",21312,1757,2019,"F","85+"
49,"Utah",3205958,NA,2019,NA,"total"
49,"Utah",121524,1349,2021,"M","00-04"
49,"Utah",137346,5213,2021,"M","05-09"
49,"Utah",142772,5267,2021,"M","10-14"
49,"Utah",88835,1975,2021,"M","15-17"
49,"Utah",50176,2424,2021,"M","18-19"
49,"Utah",29706,3890,2021,"M","20"
49,"Utah",28342,3031,2021,"M","21"
49,"Utah",86620,3601,2021,"M","22-24"
49,"Utah",129696,2217,2021,"M","25-29"
49,"Utah",118537,1583,2021,"M","30-34"
49,"Utah",124976,5325,2021,"M","35-39"
49,"Utah",114989,4655,2021,"M","40-44"
49,"Utah",97056,1774,2021,"M","45-49"
49,"Utah",86315,1648,2021,"M","50-54"
49,"Utah",78753,3415,2021,"M","55-59"
49,"Utah",32130,2771,2021,"M","60-61"
49,"Utah",43804,2572,2021,"M","62-64"
49,"Utah",28258,2567,2021,"M","65-66"
49,"Utah",39121,2275,2021,"M","67-69"
49,"Utah",49583,2353,2021,"M","70-74"
49,"Utah",30787,1841,2021,"M","75-79"
49,"Utah",18786,1744,2021,"M","80-84"
49,"Utah",16658,1739,2021,"M","85+"
49,"Utah",112757,1364,2021,"F","00-04"
49,"Utah",126944,4864,2021,"F","05-09"
49,"Utah",135076,4674,2021,"F","10-14"
49,"Utah",80203,1623,2021,"F","15-17"
49,"Utah",51315,1830,2021,"F","18-19"
49,"Utah",26557,2443,2021,"F","20"
49,"Utah",25137,2702,2021,"F","21"
49,"Utah",83938,3336,2021,"F","22-24"
49,"Utah",121969,1755,2021,"F","25-29"
49,"Utah",115594,1662,2021,"F","30-34"
49,"Utah",113585,4252,2021,"F","35-39"
49,"Utah",113594,4658,2021,"F","40-44"
49,"Utah",91585,1717,2021,"F","45-49"
49,"Utah",83134,1718,2021,"F","50-54"
49,"Utah",76576,2792,2021,"F","55-59"
49,"Utah",31304,1969,2021,"F","60-61"
49,"Utah",49010,2464,2021,"F","62-64"
49,"Utah",27208,2421,2021,"F","65-66"
49,"Utah",40232,2345,2021,"F","67-69"
49,"Utah",57437,2392,2021,"F","70-74"
49,"Utah",36451,2188,2021,"F","75-79"
